date,category,quota,price,total_bids,success_bids,population,registration,deregistration,cpi_car,cpi_transport,cpi_petrol,cpi_car_pct_change,cpi_transport_pct_change,cpi_petrol_pct_change,month,bid_quota_ratio,quota_pct_change,price_pct_change,total_bids_pct_change,success_bids_pct_change
2016-02-17,Cat B (Cars above 1600cc or 97kW),1208,46970,2898,1197,280221.0,2488.0,2579.0,101.283,95.373,81.813,-3.8,-1.5,-3.7,2,2.3990066225165565,-0.006578947368421018,0.2165242165242165,0.7844827586206897,-0.015625
2016-03-09,Cat B (Cars above 1600cc or 97kW),1209,47604,2706,1200,279286.0,2955.0,3890.0,102.377,95.576,83.269,1.1,0.2,1.8,3,2.238213399503722,0.0008278145695364003,0.013497977432403552,-0.0662525879917184,0.0025062656641603454
2016-03-23,Cat B (Cars above 1600cc or 97kW),1220,46502,2491,1218,279286.0,2955.0,3890.0,102.377,95.576,83.269,1.1,0.2,1.8,3,2.0418032786885245,0.009098428453267138,-0.023149315183597974,-0.07945306725794532,0.014999999999999902
2016-04-06,Cat B (Cars above 1600cc or 97kW),1218,47000,2247,1218,279455.0,3180.0,3011.0,102.948,95.744,82.903,0.6,0.2,-0.4,4,1.8448275862068966,-0.0016393442622950616,0.010709216807879285,-0.09795262946607786,0.0
2016-04-20,Cat B (Cars above 1600cc or 97kW),1211,49602,2364,1136,279455.0,3180.0,3011.0,102.948,95.744,82.903,0.6,0.2,-0.4,4,1.9521056977704376,-0.005747126436781658,0.05536170212765956,0.05206942590120156,-0.0673234811165846
2016-05-05,Cat B (Cars above 1600cc or 97kW),1462,51010,2435,1454,279793.0,3295.0,2957.0,103.31,96.033,84.434,0.4,0.3,1.8,5,1.6655266757865936,0.20726672171758875,0.028385952179347695,0.030033840947546464,0.27992957746478875
2016-05-18,Cat B (Cars above 1600cc or 97kW),1537,49156,2322,1536,279793.0,3295.0,2957.0,103.31,96.033,84.434,0.4,0.3,1.8,5,1.5107351984385167,0.05129958960328307,-0.036345814546167365,-0.04640657084188915,0.05639614855570829
2016-06-08,Cat B (Cars above 1600cc or 97kW),1470,56000,3436,1463,280335.0,3254.0,2712.0,106.314,97.354,86.454,2.9,1.4,2.4,6,2.3374149659863948,-0.04359141184124915,0.13923020587517287,0.4797588285960379,-0.04752604166666663
2016-06-22,Cat B (Cars above 1600cc or 97kW),1463,57010,2914,1462,280335.0,3254.0,2712.0,106.314,97.354,86.454,2.9,1.4,2.4,6,1.9917976760082023,-0.004761904761904745,0.018035714285714377,-0.15192083818393476,-0.0006835269993165083
2016-07-07,Cat B (Cars above 1600cc or 97kW),1469,56089,2547,1469,280727.0,3044.0,2652.0,106.265,97.241,85.7,0.0,-0.1,-0.9,7,1.7338325391422738,0.004101161995898828,-0.016155060515699038,-0.12594371997254628,0.004787961696306464
2016-07-20,Cat B (Cars above 1600cc or 97kW),1463,57508,2439,1463,280727.0,3044.0,2652.0,106.265,97.241,85.7,0.0,-0.1,-0.9,7,1.6671223513328777,-0.004084411164057222,0.025299078250637486,-0.04240282685512364,-0.004084411164057222
2016-08-03,Cat B (Cars above 1600cc or 97kW),1336,57903,2156,1300,280950.0,2889.0,2666.0,105.94,98.037,84.54,-0.3,0.8,-1.4,8,1.6137724550898203,-0.08680792891319211,0.006868609584753438,-0.1160311603116031,-0.11141490088858508
2016-08-17,Cat B (Cars above 1600cc or 97kW),1336,56500,2088,1334,280950.0,2889.0,2666.0,105.94,98.037,84.54,-0.3,0.8,-1.4,8,1.562874251497006,0.0,-0.024230178056404705,-0.03153988868274582,0.026153846153846194
2016-09-07,Cat B (Cars above 1600cc or 97kW),1372,57002,2183,1358,281624.0,3430.0,2756.0,105.25,98.143,86.494,-0.7,0.1,2.3,9,1.5911078717201166,0.026946107784431073,0.008884955752212376,0.045498084291187846,0.01799100449775115
2016-09-21,Cat B (Cars above 1600cc or 97kW),1338,55501,2017,1334,281624.0,3430.0,2756.0,105.25,98.143,86.494,-0.7,0.1,2.3,9,1.507473841554559,-0.02478134110787167,-0.026332409389144273,-0.07604214383875396,-0.0176730486008837
2016-10-05,Cat B (Cars above 1600cc or 97kW),1350,53001,1785,1246,282260.0,3511.0,2875.0,104.961,98.52,88.99,-0.3,0.4,2.9,10,1.3222222222222222,0.008968609865470878,-0.045044233437235404,-0.11502231036192367,-0.06596701649175407
2016-10-19,Cat B (Cars above 1600cc or 97kW),1340,56410,1768,1329,282260.0,3511.0,2875.0,104.961,98.52,88.99,-0.3,0.4,2.9,10,1.319402985074627,-0.007407407407407418,0.06431954114073313,-0.00952380952380949,0.06661316211877999
2016-11-09,Cat B (Cars above 1600cc or 97kW),1347,56206,2012,1345,282950.0,3805.0,3115.0,104.907,98.53,89.517,-0.1,0.0,0.6,11,1.493689680772086,0.0052238805970148405,-0.0036163800744548613,0.1380090497737556,0.012039127163280705
2016-11-23,Cat B (Cars above 1600cc or 97kW),1254,53001,1708,1253,282950.0,3805.0,3115.0,104.907,98.53,89.517,-0.1,0.0,0.6,11,1.3620414673046253,-0.06904231625835189,-0.05702238195210474,-0.15109343936381714,-0.06840148698884763
2016-12-07,Cat B (Cars above 1600cc or 97kW),1245,46229,1494,1237,283137.0,3040.0,2853.0,103.237,99.389,91.279,-1.6,0.9,2.0,12,1.2,-0.0071770334928229484,-0.12777117412879002,-0.12529274004683844,-0.012769353551476459
2016-12-21,Cat B (Cars above 1600cc or 97kW),1244,51109,2052,1242,283137.0,3040.0,2853.0,103.237,99.389,91.279,-1.6,0.9,2.0,12,1.6495176848874598,-0.0008032128514056103,0.10556144411516577,0.37349397590361444,0.004042037186742009
2017-01-05,Cat B (Cars above 1600cc or 97kW),1252,53106,1835,1243,284056.0,3835.0,2916.0,104.596,99.526,91.938,1.3,0.1,0.7,1,1.4656549520766773,0.006430868167202508,0.039073353029799085,-0.1057504873294347,0.0008051529790660261
2017-01-18,Cat B (Cars above 1600cc or 97kW),1246,52807,1967,1226,284056.0,3835.0,2916.0,104.596,99.526,91.938,1.3,0.1,0.7,1,1.5786516853932584,-0.004792332268370614,-0.005630248936090099,0.0719346049046321,-0.013676588897827857
2017-02-08,Cat B (Cars above 1600cc or 97kW),1366,48209,1783,1352,283987.0,2501.0,2570.0,103.159,99.378,93.555,-1.4,-0.1,1.8,2,1.3052708638360175,0.0963081861958266,-0.08707178972484708,-0.09354346720894768,0.102773246329527
2017-02-24,Cat B (Cars above 1600cc or 97kW),1377,50621,2126,1377,283987.0,2501.0,2570.0,103.159,99.378,93.555,-1.4,-0.1,1.8,2,1.543936092955701,0.008052708638360162,0.050032151672924075,0.19237240605720696,0.01849112426035493
2017-03-15,Cat B (Cars above 1600cc or 97kW),1371,53300,2298,1368,284807.0,3927.0,3107.0,104.601,99.854,92.82,1.4,0.5,-0.8,3,1.676148796498906,-0.004357298474945481,0.0529227000651904,0.08090310442144877,-0.006535947712418277
2017-03-29,Cat B (Cars above 1600cc or 97kW),1357,54000,2081,1345,284807.0,3927.0,3107.0,104.601,99.854,92.82,1.4,0.5,-0.8,3,1.5335298452468682,-0.010211524434719177,0.013133208255159401,-0.09442993907745867,-0.016812865497076057
2017-04-12,Cat B (Cars above 1600cc or 97kW),1360,54405,1970,1360,285336.0,3114.0,2585.0,105.732,100.239,92.907,1.1,0.4,0.1,4,1.4485294117647058,0.002210759027265974,0.007500000000000062,-0.053339740509370515,0.011152416356877248
2017-04-26,Cat B (Cars above 1600cc or 97kW),1369,54406,2000,1365,285336.0,3114.0,2585.0,105.732,100.239,92.907,1.1,0.4,0.1,4,1.4609203798392987,0.006617647058823506,1.838066354187262e-05,0.015228426395939021,0.003676470588235281
2017-05-11,Cat B (Cars above 1600cc or 97kW),1320,55414,1996,1316,286307.0,3933.0,2962.0,105.204,99.655,92.692,-0.5,-0.6,-0.2,5,1.5121212121212122,-0.03579254930606279,0.018527368304966263,-0.0020000000000000018,-0.03589743589743588
2017-05-24,Cat B (Cars above 1600cc or 97kW),1325,53001,1725,1325,286307.0,3933.0,2962.0,105.204,99.655,92.692,-0.5,-0.6,-0.2,5,1.3018867924528301,0.0037878787878788955,-0.04354495253906954,-0.13577154308617234,0.006838905775075954
2017-06-07,Cat B (Cars above 1600cc or 97kW),1325,50110,1582,1324,287549.0,4055.0,2813.0,103.201,99.103,92.127,-1.9,-0.6,-0.6,6,1.1939622641509433,0.0,-0.05454614063885588,-0.0828985507246377,-0.0007547169811320531
2017-06-21,Cat B (Cars above 1600cc or 97kW),1321,47501,1651,1320,287549.0,4055.0,2813.0,103.201,99.103,92.127,-1.9,-0.6,-0.6,6,1.2498107494322483,-0.0030188679245283234,-0.05206545599680701,0.04361567635903918,-0.0030211480362537513
2017-07-05,Cat B (Cars above 1600cc or 97kW),1322,49802,1910,1321,288401.0,3847.0,2995.0,103.667,99.206,91.901,0.5,0.1,-0.2,7,1.4447806354009076,0.0007570022710068347,0.04844108545083259,0.15687462144155062,0.0007575757575757347
2017-07-19,Cat B (Cars above 1600cc or 97kW),1322,50001,1784,1314,288401.0,3847.0,2995.0,103.667,99.206,91.901,0.5,0.1,-0.2,7,1.3494704992435704,0.0,0.003995823460905212,-0.06596858638743452,-0.005299015897047732
2017-08-10,Cat B (Cars above 1600cc or 97kW),1286,53711,1978,1281,289426.0,3970.0,2945.0,104.285,99.444,92.983,0.6,0.2,1.2,8,1.5381026438569207,-0.027231467473525006,0.07419851602967942,0.108744394618834,-0.02511415525114158
2017-08-23,Cat B (Cars above 1600cc or 97kW),1293,51000,1683,1290,289426.0,3970.0,2945.0,104.285,99.444,92.983,0.6,0.2,1.2,8,1.3016241299303943,0.005443234836703059,-0.0504738321759044,-0.14914054600606674,0.007025761124121788
2017-09-06,Cat B (Cars above 1600cc or 97kW),1290,49000,1704,1290,289533.0,3126.0,3019.0,102.703,99.18,94.229,-1.5,-0.3,1.3,9,1.3209302325581396,-0.002320185614849146,-0.039215686274509776,0.012477718360071277,0.0
2017-09-20,Cat B (Cars above 1600cc or 97kW),1288,49189,1859,1288,289533.0,3126.0,3019.0,102.703,99.18,94.229,-1.5,-0.3,1.3,9,1.4433229813664596,-0.0015503875968991832,0.0038571428571427813,0.090962441314554,-0.0015503875968991832
2017-10-04,Cat B (Cars above 1600cc or 97kW),1285,48109,1646,1284,290208.0,3730.0,3055.0,103.495,99.637,95.252,0.8,0.5,1.1,10,1.2809338521400777,-0.0023291925465838137,-0.021956128402691677,-0.11457772996234539,-0.0031055900621117516
2017-10-19,Cat B (Cars above 1600cc or 97kW),1285,49996,1718,1277,290208.0,3730.0,3055.0,103.495,99.637,95.252,0.8,0.5,1.1,10,1.336964980544747,0.0,0.03922343012741902,0.04374240583232081,-0.005451713395638658
2017-11-08,Cat B (Cars above 1600cc or 97kW),1376,57414,2515,1375,291182.0,3913.0,2939.0,106.417,101.085,97.234,2.8,1.5,2.1,11,1.8277616279069768,0.07081712062256806,0.14837186974957994,0.4639115250291037,0.07674236491777608
2017-11-22,Cat B (Cars above 1600cc or 97kW),1383,57390,2173,1383,291182.0,3913.0,2939.0,106.417,101.085,97.234,2.8,1.5,2.1,11,1.5712219812002892,0.005087209302325535,-0.0004180165116521861,-0.1359840954274354,0.005818181818181722
2017-12-06,Cat B (Cars above 1600cc or 97kW),1375,53711,1805,1375,293669.0,5748.0,3261.0,104.859,100.761,96.435,-1.5,-0.3,-0.8,12,1.3127272727272727,-0.005784526391901634,-0.06410524481617008,-0.16935112747353886,-0.005784526391901634
2017-12-20,Cat B (Cars above 1600cc or 97kW),1374,47002,1634,1367,293669.0,5748.0,3261.0,104.859,100.761,96.435,-1.5,-0.3,-0.8,12,1.1892285298398835,-0.0007272727272726875,-0.12490923646925212,-0.09473684210526312,-0.0058181818181818334
2018-01-04,Cat B (Cars above 1600cc or 97kW),1374,45289,1811,1368,292470.0,2045.0,3244.0,103.324,100.244,97.764,-1.5,-0.5,1.4,1,1.3180494905385736,0.0,-0.03644525764861073,0.1083231334149326,0.000731528895391298
2018-01-17,Cat B (Cars above 1600cc or 97kW),1381,42661,1654,1380,292470.0,2045.0,3244.0,103.324,100.244,97.764,-1.5,-0.5,1.4,1,1.1976828385228095,0.005094614264919972,-0.058027335556095294,-0.08669243511871894,0.00877192982456143
2018-02-07,Cat B (Cars above 1600cc or 97kW),1396,42322,1831,1396,292773.0,2541.0,2238.0,101.566,100.011,97.71,-1.7,-0.2,-0.1,2,1.3116045845272206,0.01086169442433027,-0.007946367876983662,0.10701330108827078,0.011594202898550732
2018-02-21,Cat B (Cars above 1600cc or 97kW),1391,39000,1744,1379,292773.0,2541.0,2238.0,101.566,100.011,97.71,-1.7,-0.2,-0.1,2,1.2537742631200575,-0.003581661891117527,-0.07849345494069282,-0.04751501911523759,-0.012177650429799458
2018-03-07,Cat B (Cars above 1600cc or 97kW),1390,39001,1731,1390,293043.0,3313.0,3043.0,100.712,99.348,97.343,-0.8,-0.7,-0.4,3,1.2453237410071942,-0.0007189072609633529,2.5641025640954496e-05,-0.007454128440366969,0.00797679477882518
2018-03-21,Cat B (Cars above 1600cc or 97kW),1402,37010,1639,1374,293043.0,3313.0,3043.0,100.712,99.348,97.343,-0.8,-0.7,-0.4,3,1.1690442225392297,0.008633093525179936,-0.051049973077613386,-0.053148469093009854,-0.01151079136690647
2018-04-04,Cat B (Cars above 1600cc or 97kW),1389,37605,1689,1388,293875.0,3615.0,2783.0,100.257,99.498,98.448,-0.5,0.2,1.1,4,1.2159827213822894,-0.00927246790299574,0.016076736017292648,0.030506406345332415,0.010189228529839944
2018-04-18,Cat B (Cars above 1600cc or 97kW),1417,37330,1919,1414,293875.0,3615.0,2783.0,100.257,99.498,98.448,-0.5,0.2,1.1,4,1.3542695836273817,0.02015838732901365,-0.0073128573328015145,0.13617525162818245,0.018731988472622474
2018-05-09,Cat B (Cars above 1600cc or 97kW),1280,38501,2155,1267,294525.0,3523.0,2873.0,100.397,99.691,100.104,0.1,0.2,1.7,5,1.68359375,-0.09668313338038104,0.03136887222073392,0.122980719124544,-0.10396039603960394
2018-05-23,Cat B (Cars above 1600cc or 97kW),1283,37989,1915,1247,294525.0,3523.0,2873.0,100.397,99.691,100.104,0.1,0.2,1.7,5,1.4925954793452845,0.002343750000000089,-0.013298355886860125,-0.11136890951276102,-0.015785319652723007
2018-06-06,Cat B (Cars above 1600cc or 97kW),1293,36000,1727,1285,296296.0,4528.0,2757.0,99.015,99.366,100.459,-1.4,-0.3,0.4,6,1.3356535189481826,0.0077942322681214815,-0.05235726131248519,-0.09817232375979112,0.030473135525260542
2018-06-20,Cat B (Cars above 1600cc or 97kW),1316,33900,1729,1311,296296.0,4528.0,2757.0,99.015,99.366,100.459,-1.4,-0.3,0.4,6,1.3138297872340425,0.017788089713843824,-0.05833333333333335,0.0011580775911985697,0.020233463035019383
2018-07-04,Cat B (Cars above 1600cc or 97kW),1288,31000,1637,1288,296587.0,3207.0,2916.0,97.749,98.893,100.605,-1.3,-0.5,0.1,7,1.2709627329192548,-0.021276595744680882,-0.08554572271386429,-0.053209947946790015,-0.01754385964912286
2018-07-18,Cat B (Cars above 1600cc or 97kW),1285,32551,1919,1278,296587.0,3207.0,2916.0,97.749,98.893,100.605,-1.3,-0.5,0.1,7,1.4933852140077821,-0.0023291925465838137,0.050032258064516055,0.17226634086744053,-0.00776397515527949
2018-08-08,Cat B (Cars above 1600cc or 97kW),1265,34381,2132,1256,297046.0,3208.0,2749.0,98.891,99.218,101.011,1.2,0.3,0.4,8,1.6853754940711463,-0.015564202334630295,0.05621947098399427,0.11099531005732155,-0.017214397496087663
2018-08-23,Cat B (Cars above 1600cc or 97kW),1272,32429,2031,1259,297046.0,3208.0,2749.0,98.891,99.218,101.011,1.2,0.3,0.4,8,1.596698113207547,0.005533596837944632,-0.056775544632209685,-0.04737335834896805,0.0023885350318471055
2018-09-05,Cat B (Cars above 1600cc or 97kW),1274,32001,1959,1268,297770.0,3280.0,2556.0,97.569,99.033,102.737,-1.3,-0.2,1.7,9,1.5376766091051806,0.0015723270440251014,-0.01319806346171637,-0.03545051698670609,0.007148530579825341
2018-09-19,Cat B (Cars above 1600cc or 97kW),1278,31307,1859,1269,297770.0,3280.0,2556.0,97.569,99.033,102.737,-1.3,-0.2,1.7,9,1.4546165884194053,0.0031397174254317317,-0.02168682228680352,-0.05104645227156712,0.0007886435331230235
2018-10-03,Cat B (Cars above 1600cc or 97kW),1271,31301,1886,1241,298855.0,3719.0,2634.0,96.819,99.098,104.58,-0.8,0.1,1.8,10,1.4838709677419355,-0.005477308294209671,-0.00019165042961633016,0.01452393760086057,-0.022064617809298692
2018-10-17,Cat B (Cars above 1600cc or 97kW),1273,31302,1856,1267,298855.0,3719.0,2634.0,96.819,99.098,104.58,-0.8,0.1,1.8,10,1.4579732914375492,0.0015735641227379027,3.194786109061987e-05,-0.01590668080593849,0.020950846091861486
2018-11-08,Cat B (Cars above 1600cc or 97kW),1265,32302,2142,1262,299690.0,3523.0,2688.0,96.824,98.304,100.937,0.0,-0.8,-3.5,11,1.6932806324110672,-0.00628436763550666,0.03194684045747875,0.15409482758620685,-0.003946329913180779
2018-11-21,Cat B (Cars above 1600cc or 97kW),1241,31101,1786,1234,299690.0,3523.0,2688.0,96.824,98.304,100.937,0.0,-0.8,-3.5,11,1.4391619661563255,-0.018972332015810278,-0.037180360349204356,-0.16619981325863675,-0.022187004754358197
2018-12-05,Cat B (Cars above 1600cc or 97kW),1239,31001,1780,1230,300743.0,3714.0,2661.0,96.669,98.111,97.274,-0.2,-0.2,-3.6,12,1.436642453591606,-0.0016116035455278066,-0.003215330696762164,-0.0033594624860022737,-0.0032414910858995505
2018-12-19,Cat B (Cars above 1600cc or 97kW),1243,31001,1804,1235,300743.0,3714.0,2661.0,96.669,98.111,97.274,-0.2,-0.2,-3.6,12,1.4513274336283186,0.0032284100080710587,0.0,0.01348314606741563,0.004065040650406582
2019-01-09,Cat B (Cars above 1600cc or 97kW),1245,32200,1818,1242,302347.0,4138.0,2534.0,95.923,98.055,96.369,-0.8,-0.1,-0.9,1,1.4602409638554217,0.0016090104585679832,0.038676171736395704,0.0077605321507761005,0.005668016194331882
2019-01-23,Cat B (Cars above 1600cc or 97kW),1244,33989,2119,1230,302347.0,4138.0,2534.0,95.923,98.055,96.369,-0.8,-0.1,-0.9,1,1.7033762057877813,-0.0008032128514056103,0.05555900621118015,0.16556655665566566,-0.009661835748792313
2019-02-08,Cat B (Cars above 1600cc or 97kW),1202,34509,1937,1169,302781.0,2594.0,2160.0,96.834,98.621,96.608,0.9,0.6,0.2,2,1.6114808652246255,-0.0337620578778135,0.015299067345317496,-0.08588957055214719,-0.04959349593495932
2019-02-20,Cat B (Cars above 1600cc or 97kW),1214,35403,1993,1213,302781.0,2594.0,2160.0,96.834,98.621,96.608,0.9,0.6,0.2,2,1.64168039538715,0.009983361064891838,0.02590628531687389,0.02891068662880736,0.03763900769888795
2019-03-06,Cat B (Cars above 1600cc or 97kW),1233,36961,1903,1230,303532.0,3642.0,2891.0,97.971,98.892,98.462,1.2,0.3,1.9,3,1.543390105433901,0.01565074135090616,0.04400756997994515,-0.045158053186151514,0.014014839241549781
2019-03-20,Cat B (Cars above 1600cc or 97kW),1201,39401,1878,1195,303532.0,3642.0,2891.0,97.971,98.892,98.462,1.2,0.3,1.9,3,1.5636969192339716,-0.025952960259529645,0.06601552988284953,-0.013137151865475594,-0.028455284552845517
2019-04-03,Cat B (Cars above 1600cc or 97kW),1202,43102,1782,1202,304058.0,2938.0,2412.0,102.714,101.316,100.91,4.8,2.5,2.5,4,1.4825291181364393,0.0008326394671107629,0.09393162610086048,-0.051118210862619806,0.0058577405857740406
2019-04-17,Cat B (Cars above 1600cc or 97kW),1205,48000,1634,1181,304058.0,2938.0,2412.0,102.714,101.316,100.91,4.8,2.5,2.5,4,1.3560165975103735,0.0024958402662229595,0.11363741821725215,-0.08305274971941634,-0.017470881863560717
2019-05-08,Cat B (Cars above 1600cc or 97kW),1139,48010,1360,1139,304531.0,2738.0,2265.0,103.231,101.517,102.038,0.5,0.2,1.1,5,1.1940298507462686,-0.05477178423236517,0.0002083333333333659,-0.16768665850673192,-0.035563082133784896
2019-05-23,Cat B (Cars above 1600cc or 97kW),1163,42564,1407,1161,304531.0,2738.0,2265.0,103.231,101.517,102.038,0.5,0.2,1.1,5,1.2098022355975924,0.021071115013169495,-0.11343470110393672,0.034558823529411864,0.019315188762071944
2019-06-06,Cat B (Cars above 1600cc or 97kW),1139,39728,1346,1137,305230.0,2961.0,2262.0,99.897,99.765,99.929,-3.2,-1.7,-2.1,6,1.1817383669885866,-0.020636285468615623,-0.06662907621464154,-0.04335465529495375,-0.02067183462532296
2019-06-19,Cat B (Cars above 1600cc or 97kW),1141,35906,1418,1137,305230.0,2961.0,2262.0,99.897,99.765,99.929,-3.2,-1.7,-2.1,6,1.242769500438212,0.0017559262510975504,-0.09620418848167545,0.05349182763744431,0.0
2019-07-03,Cat B (Cars above 1600cc or 97kW),1141,34000,1390,1135,306047.0,3327.0,2510.0,98.902,99.328,99.526,-1.0,-0.4,-0.4,7,1.2182296231375986,0.0,-0.05308305018659831,-0.019746121297602226,-0.0017590149516271136
2019-07-17,Cat B (Cars above 1600cc or 97kW),1143,39406,1677,1140,306047.0,3327.0,2510.0,98.902,99.328,99.526,-1.0,-0.4,-0.4,7,1.4671916010498687,0.0017528483786153348,0.15900000000000003,0.20647482014388485,0.004405286343612369
2019-08-07,Cat B (Cars above 1600cc or 97kW),1047,40001,1487,1043,306629.0,2705.0,2123.0,101.103,100.437,99.463,2.2,1.1,-0.1,8,1.420248328557784,-0.08398950131233596,0.015099223468507228,-0.11329755515802031,-0.08508771929824566
2019-08-21,Cat B (Cars above 1600cc or 97kW),1045,38602,1415,1043,306629.0,2705.0,2123.0,101.103,100.437,99.463,2.2,1.1,-0.1,8,1.354066985645933,-0.0019102196752626144,-0.03497412564685887,-0.04841963685272366,0.0
2019-09-04,Cat B (Cars above 1600cc or 97kW),1046,36001,1289,1040,307530.0,3004.0,2103.0,100.17,99.847,100.412,-0.9,-0.6,1.0,9,1.2323135755258126,0.000956937799043045,-0.06737992850111396,-0.08904593639575975,-0.0028763183125599667
2019-09-18,Cat B (Cars above 1600cc or 97kW),1044,37000,1418,1042,307530.0,3004.0,2103.0,100.17,99.847,100.412,-0.9,-0.6,1.0,9,1.3582375478927202,-0.0019120458891013214,0.027749229188078095,0.10007757951900698,0.0019230769230769162
2019-10-09,Cat B (Cars above 1600cc or 97kW),1048,41361,1559,1042,308215.0,2812.0,2127.0,101.653,100.689,101.102,1.5,0.8,0.7,10,1.4875954198473282,0.003831417624521105,0.1178648648648648,0.09943582510578275,0.0
2019-10-23,Cat B (Cars above 1600cc or 97kW),1044,41805,1503,1037,308215.0,2812.0,2127.0,101.653,100.689,101.102,1.5,0.8,0.7,10,1.4396551724137931,-0.003816793893129722,0.010734750126931258,-0.035920461834509254,-0.004798464491362786
2019-11-06,Cat B (Cars above 1600cc or 97kW),1017,40009,1296,1016,308711.0,2622.0,2126.0,100.978,100.427,101.891,-0.7,-0.3,0.8,11,1.2743362831858407,-0.025862068965517238,-0.0429613682573855,-0.13772455089820357,-0.020250723240115676
2019-11-20,Cat B (Cars above 1600cc or 97kW),1019,39700,1331,1016,308711.0,2622.0,2126.0,100.978,100.427,101.891,-0.7,-0.3,0.8,11,1.3061825318940137,0.001966568338249708,-0.007723262265990183,0.027006172839506126,0.0
2019-12-04,Cat B (Cars above 1600cc or 97kW),1013,37900,1265,1003,308991.0,2550.0,2270.0,100.621,101.106,103.289,-0.4,0.7,1.4,12,1.248766041461007,-0.0058881256133463955,-0.04534005037783373,-0.04958677685950408,-0.012795275590551158
2019-12-18,Cat B (Cars above 1600cc or 97kW),1015,36000,1251,1015,308991.0,2550.0,2270.0,100.621,101.106,103.289,-0.4,0.7,1.4,12,1.2325123152709359,0.001974333662388972,-0.05013192612137207,-0.011067193675889375,0.011964107676968982
2020-01-08,Cat B (Cars above 1600cc or 97kW),1022,37109,1229,1021,309741.0,2861.0,2111.0,101.27,102.14,103.248,0.6,1.0,0.0,1,1.2025440313111546,0.006896551724137945,0.03080555555555553,-0.017585931254995968,0.005911330049261032
2020-01-22,Cat B (Cars above 1600cc or 97kW),1012,37705,1157,1008,309741.0,2861.0,2111.0,101.27,102.14,103.248,0.6,1.0,0.0,1,1.1432806324110671,-0.009784735812133127,0.016060793877495927,-0.058584214808787616,-0.012732615083251742
2020-02-05,Cat B (Cars above 1600cc or 97kW),984,30890,1173,980,310341.0,2630.0,2030.0,99.1,100.317,101.208,-2.1,-1.8,-2.0,2,1.1920731707317074,-0.02766798418972327,-0.1807452592494364,0.01382886776145198,-0.02777777777777779
2020-02-19,Cat B (Cars above 1600cc or 97kW),987,32889,1459,978,310341.0,2630.0,2030.0,99.1,100.317,101.208,-2.1,-1.8,-2.0,2,1.4782168186423505,0.0030487804878047697,0.06471349951440586,0.2438192668371697,-0.0020408163265306367
2020-03-04,Cat B (Cars above 1600cc or 97kW),987,32801,1347,987,310794.0,2732.0,2279.0,98.463,98.972,96.123,-0.6,-1.3,-5.0,3,1.364741641337386,0.0,-0.002675666636261398,-0.0767649074708705,0.009202453987730008
2020-03-18,Cat B (Cars above 1600cc or 97kW),992,30012,1366,943,310794.0,2732.0,2279.0,98.463,98.972,96.123,-0.6,-1.3,-5.0,3,1.377016129032258,0.005065856129685908,-0.0850278954909911,0.01410541945063093,-0.04457953394123604
2020-07-08,Cat B (Cars above 1600cc or 97kW),1291,35889,3160,1260,309164.0,2912.0,1762.0,99.782,97.981,89.524,2.2,1.3,0.6,7,2.447714949651433,0.30141129032258074,0.19582167133146733,1.3133235724743777,0.3361611876988335
2020-07-22,Cat B (Cars above 1600cc or 97kW),1339,35001,2497,1316,309164.0,2912.0,1762.0,99.782,97.981,89.524,2.2,1.3,0.6,7,1.8648244958924571,0.03718048024786991,-0.024742957452144165,-0.2098101265822785,0.04444444444444451
2020-08-05,Cat B (Cars above 1600cc or 97kW),932,37102,1985,928,310271.0,2897.0,1790.0,101.553,98.966,89.504,1.8,1.0,0.0,8,2.1298283261802573,-0.30395817774458556,0.06002685637553218,-0.20504605526631958,-0.2948328267477204
2020-08-19,Cat B (Cars above 1600cc or 97kW),923,38802,1727,912,310271.0,2897.0,1790.0,101.553,98.966,89.504,1.8,1.0,0.0,8,1.8710725893824485,-0.00965665236051505,0.04581963236483211,-0.12997481108312348,-0.017241379310344862
2020-09-09,Cat B (Cars above 1600cc or 97kW),904,41510,1715,892,311144.0,2578.0,1705.0,104.417,100.318,89.771,2.8,1.4,0.3,9,1.8971238938053097,-0.020585048754062862,0.0697902169991238,-0.00694846554719164,-0.021929824561403466
2020-09-23,Cat B (Cars above 1600cc or 97kW),912,40989,1497,912,311144.0,2578.0,1705.0,104.417,100.318,89.771,2.8,1.4,0.3,9,1.6414473684210527,0.008849557522123908,-0.012551192483738816,-0.12711370262390675,0.022421524663677195
2020-10-07,Cat B (Cars above 1600cc or 97kW),805,40690,1218,800,312135.0,2650.0,1659.0,104.018,100.134,89.952,-0.4,-0.2,0.2,10,1.5130434782608695,-0.11732456140350878,-0.007294640025372612,-0.18637274549098193,-0.1228070175438597
2020-10-21,Cat B (Cars above 1600cc or 97kW),793,40990,1272,793,312135.0,2650.0,1659.0,104.018,100.134,89.952,-0.4,-0.2,0.2,10,1.6040353089533417,-0.014906832298136607,0.007372818874416209,0.044334975369458185,-0.008750000000000036
2020-11-04,Cat B (Cars above 1600cc or 97kW),1013,39000,1415,985,313393.0,2840.0,1582.0,103.559,100.026,90.171,-0.4,-0.1,0.2,11,1.3968410661401778,0.2774274905422447,-0.048548426445474524,0.11242138364779874,0.24211853720050436
